cgi,Ê±¼ä,download
460-00-10505132-1,2021/1/10,0.005394885
460-00-10505132-2,2021/1/10,0.004835532
460-00-10505132-3,2021/1/10,0.007895316
460-00-10505134-1,2021/1/10,0.00048639
460-00-10505134-2,2021/1/10,0.001159884
460-00-10505192-1,2021/1/10,0.004971466
460-00-10505192-2,2021/1/10,0.007748933
460-00-10505192-3,2021/1/10,0.009277655
460-00-10505209-1,2021/1/10,0.007225004
460-00-10505209-2,2021/1/10,0.01753574
460-00-10505209-3,2021/1/10,0.014743726
460-00-10505065-1,2021/1/11,0.032114989
460-00-10505065-2,2021/1/11,0.026004568
460-00-10505065-3,2021/1/11,0.034825819
460-00-10505068-1,2021/1/11,0.004331676
460-00-10505068-2,2021/1/11,0.001732617
460-00-10505068-3,2021/1/11,0.002670794
460-00-10505085-1,2021/1/11,0.001038184
460-00-10505085-2,2021/1/11,0.003733321
460-00-10505085-3,2021/1/11,0.004710878
460-00-10505086-2,2021/1/11,0.000257581
460-00-10505086-3,2021/1/11,0.002274447
460-00-10505087-1,2021/1/11,0.002572371
460-00-10505087-2,2021/1/11,0.00208952
460-00-10505087-3,2021/1/11,0.001595302
460-00-10505088-3,2021/1/11,0.002458443
460-00-10505089-1,2021/1/11,0.006791141
460-00-10505089-2,2021/1/11,0.003665643
460-00-10505089-3,2021/1/11,0.002999128
460-00-10505090-1,2021/1/11,0.002405225
460-00-10505090-3,2021/1/11,0.002073853
460-00-10505096-2,2021/1/11,0.001326151
460-00-10505096-3,2021/1/11,0.002519552
460-00-10505097-1,2021/1/11,0.001502808
460-00-10505097-2,2021/1/11,0.000782102
460-00-10505098-1,2021/1/11,0.002123281
460-00-10505098-2,2021/1/11,0.001648357
460-00-10505099-1,2021/1/11,0.002807898
460-00-10505099-2,2021/1/11,0.000600704
460-00-10505100-1,2021/1/11,0.002388443
460-00-10505100-2,2021/1/11,0.003485995
460-00-10505101-1,2021/1/11,0.003733711
460-00-10505101-2,2021/1/11,0.000789967
460-00-10505101-3,2021/1/11,0.000765205
460-00-10505102-1,2021/1/11,0.002484981
460-00-10505102-2,2021/1/11,0.002346282
460-00-10505102-3,2021/1/11,0.003062762
460-00-10505106-1,2021/1/11,0.000417232
460-00-10505106-2,2021/1/11,0.001928218
460-00-10505106-3,2021/1/11,0.002604593
460-00-10505112-1,2021/1/11,0.001425374
460-00-10505112-2,2021/1/11,0.000850529
460-00-10505121-1,2021/1/11,0.001518114
460-00-10505121-2,2021/1/11,0.001538204
460-00-10505122-1,2021/1/11,0.006106121
460-00-10505122-2,2021/1/11,0.021607834
460-00-10505122-3,2021/1/11,0.010399707
460-00-10505124-1,2021/1/11,0.019908304
460-00-10505124-2,2021/1/11,0.064475003
460-00-10505129-1,2021/1/11,0.014277807
460-00-10505129-2,2021/1/11,0.007945669
460-00-10505129-3,2021/1/11,0.005293423
460-00-10505132-1,2021/1/11,0.00925938
460-00-10505132-2,2021/1/11,0.008441107
460-00-10505132-3,2021/1/11,0.009708785
460-00-10505134-1,2021/1/11,0.000640062
460-00-10505134-2,2021/1/11,0.001530747
460-00-10505192-1,2021/1/11,0.00805451
460-00-10505192-2,2021/1/11,0.006671393
460-00-10505192-3,2021/1/11,0.01222004
460-00-10505209-1,2021/1/11,0.010279947
460-00-10505209-2,2021/1/11,0.019907155
460-00-10505209-3,2021/1/11,0.009075061
460-00-10505065-1,2021/1/12,0.040630718
460-00-10505065-2,2021/1/12,0.023144088
460-00-10505065-3,2021/1/12,0.036874827
460-00-10505068-1,2021/1/12,0.003255866
460-00-10505068-2,2021/1/12,0.001972007
460-00-10505068-3,2021/1/12,0.002653514
460-00-10505085-1,2021/1/12,0.000538672
460-00-10505085-2,2021/1/12,0.002660938
460-00-10505085-3,2021/1/12,0.005643424
460-00-10505086-2,2021/1/12,0.000194462
460-00-10505086-3,2021/1/12,0.002261439
460-00-10505087-1,2021/1/12,0.002514102
460-00-10505087-2,2021/1/12,0.001948358
460-00-10505087-3,2021/1/12,0.001195755
460-00-10505088-3,2021/1/12,0.002668971
460-00-10505089-1,2021/1/12,0.004208409
460-00-10505089-2,2021/1/12,0.003837352
460-00-10505089-3,2021/1/12,0.003149199
460-00-10505090-1,2021/1/12,0.00270275
460-00-10505090-3,2021/1/12,0.002496398
460-00-10505096-2,2021/1/12,0.001328403
460-00-10505096-3,2021/1/12,0.002298479
460-00-10505097-1,2021/1/12,0.001603269
460-00-10505097-2,2021/1/12,0.001149958
460-00-10505098-1,2021/1/12,0.001623713
460-00-10505098-2,2021/1/12,0.001497413
460-00-10505099-1,2021/1/12,0.003269706
460-00-10505099-2,2021/1/12,0.000649221
460-00-10505100-1,2021/1/12,0.003003617
460-00-10505100-2,2021/1/12,0.004204901
460-00-10505101-1,2021/1/12,0.003073958
460-00-10505101-2,2021/1/12,0.002676414
460-00-10505101-3,2021/1/12,0.004162892
460-00-10505102-1,2021/1/12,0.003040034
460-00-10505102-2,2021/1/12,0.0020941
460-00-10505102-3,2021/1/12,0.003085456
460-00-10505106-1,2021/1/12,0.000768103
460-00-10505106-2,2021/1/12,0.003142207
460-00-10505106-3,2021/1/12,0.003122006
460-00-10505112-1,2021/1/12,0.001321209
460-00-10505112-2,2021/1/12,0.000521048
460-00-10505121-1,2021/1/12,0.001967582
460-00-10505121-2,2021/1/12,0.001930574
460-00-10505122-1,2021/1/12,0.006803201
460-00-10505122-2,2021/1/12,0.019941168
460-00-10505122-3,2021/1/12,0.008924128
460-00-10505124-1,2021/1/12,0.020268716
460-00-10505124-2,2021/1/12,0.053979903
460-00-10505129-1,2021/1/12,0.018257761
460-00-10505129-2,2021/1/12,0.013032224
460-00-10505129-3,2021/1/12,0.007716535
460-00-10505132-1,2021/1/12,0.008407408
460-00-10505132-2,2021/1/12,0.007816629
460-00-10505132-3,2021/1/12,0.009853499
460-00-10505134-1,2021/1/12,0.000791995
460-00-10505134-2,2021/1/12,0.001474577
460-00-10505192-1,2021/1/12,0.010823382
460-00-10505192-2,2021/1/12,0.009941031
460-00-10505192-3,2021/1/12,0.015462953
460-00-10505209-1,2021/1/12,0.010583784
460-00-10505209-2,2021/1/12,0.015693709
460-00-10505209-3,2021/1/12,0.012131205
460-00-10505065-1,2021/1/13,0.030961465
460-00-10505065-2,2021/1/13,0.025195173
460-00-10505065-3,2021/1/13,0.038292272
460-00-10505068-1,2021/1/13,0.007204883
460-00-10505068-2,2021/1/13,0.003230833
460-00-10505068-3,2021/1/13,0.003913421
460-00-10505085-1,2021/1/13,0.002535936
460-00-10505085-2,2021/1/13,0.002712766
460-00-10505085-3,2021/1/13,0.005460389
460-00-10505086-2,2021/1/13,0.000222229
460-00-10505086-3,2021/1/13,0.002302249
460-00-10505087-1,2021/1/13,0.002583219
460-00-10505087-2,2021/1/13,0.002433067
460-00-10505087-3,2021/1/13,0.002124958
460-00-10505088-3,2021/1/13,0.002861585
460-00-10505089-1,2021/1/13,0.003576585
460-00-10505089-2,2021/1/13,0.00370228
460-00-10505089-3,2021/1/13,0.004300286
460-00-10505090-1,2021/1/13,0.002425745
460-00-10505090-3,2021/1/13,0.002662087
460-00-10505096-2,2021/1/13,0.001182296
460-00-10505096-3,2021/1/13,0.002362981
460-00-10505097-1,2021/1/13,0.001321076
460-00-10505097-2,2021/1/13,0.000880603
460-00-10505098-1,2021/1/13,0.001783056
460-00-10505098-2,2021/1/13,0.001616447
460-00-10505099-1,2021/1/13,0.002177845
460-00-10505099-2,2021/1/13,0.000877034
460-00-10505100-1,2021/1/13,0.003393524
460-00-10505100-2,2021/1/13,0.002682574
460-00-10505101-1,2021/1/13,0.003336002
460-00-10505101-2,2021/1/13,0.002611559
460-00-10505101-3,2021/1/13,0.004714066
460-00-10505102-1,2021/1/13,0.003175715
460-00-10505102-2,2021/1/13,0.002016225
460-00-10505102-3,2021/1/13,0.002345406
460-00-10505106-1,2021/1/13,0.000605135
460-00-10505106-2,2021/1/13,0.001741111
460-00-10505106-3,2021/1/13,0.003320925
460-00-10505112-1,2021/1/13,0.003987438
460-00-10505112-2,2021/1/13,0.005246499
460-00-10505121-1,2021/1/13,0.001668302
460-00-10505121-2,2021/1/13,0.00173919
460-00-10505122-1,2021/1/13,0.004696747
460-00-10505122-2,2021/1/13,0.023112322
460-00-10505122-3,2021/1/13,0.008495043
460-00-10505124-1,2021/1/13,0.021898258
460-00-10505124-2,2021/1/13,0.060726922
460-00-10505129-1,2021/1/13,0.013829165
460-00-10505129-2,2021/1/13,0.007821743
460-00-10505129-3,2021/1/13,0.006855698
460-00-10505132-1,2021/1/13,0.00495767
460-00-10505132-2,2021/1/13,0.011528191
460-00-10505132-3,2021/1/13,0.009139521
460-00-10505134-1,2021/1/13,0.000814753
460-00-10505134-2,2021/1/13,0.001393893
460-00-10505192-1,2021/1/13,0.008949764
460-00-10505192-2,2021/1/13,0.010967031
460-00-10505192-3,2021/1/13,0.012313635
460-00-10505209-1,2021/1/13,0.006723653
460-00-10505209-2,2021/1/13,0.019123549
460-00-10505209-3,2021/1/13,0.012806957
460-00-10505065-1,2021/1/14,0.038305025
460-00-10505065-2,2021/1/14,0.042027555
460-00-10505065-3,2021/1/14,0.04838753
460-00-10505068-1,2021/1/14,0.010660249
460-00-10505068-2,2021/1/14,0.003895631
460-00-10505068-3,2021/1/14,0.004866528
460-00-10505085-1,2021/1/14,0.00044624
460-00-10505085-2,2021/1/14,0.004055278
460-00-10505085-3,2021/1/14,0.004892629
460-00-10505086-2,2021/1/14,0.000689854
460-00-10505086-3,2021/1/14,0.003924326
460-00-10505087-1,2021/1/14,0.005360721
460-00-10505087-2,2021/1/14,0.003606042
460-00-10505087-3,2021/1/14,0.00170055
460-00-10505088-3,2021/1/14,0.00315255
460-00-10505089-1,2021/1/14,0.003332579
460-00-10505089-2,2021/1/14,0.004195169
460-00-10505089-3,2021/1/14,0.005545143
460-00-10505090-1,2021/1/14,0.003839608
460-00-10505090-3,2021/1/14,0.00359727
460-00-10505096-2,2021/1/14,0.001413397
460-00-10505096-3,2021/1/14,0.002487061
460-00-10505097-1,2021/1/14,0.001582114
460-00-10505097-2,2021/1/14,0.001196765
460-00-10505098-1,2021/1/14,0.002097233
460-00-10505098-2,2021/1/14,0.003856874
460-00-10505099-1,2021/1/14,0.002799479
460-00-10505099-2,2021/1/14,0.002160831
460-00-10505100-1,2021/1/14,0.004279369
460-00-10505100-2,2021/1/14,0.003202805
460-00-10505101-1,2021/1/14,0.003130158
460-00-10505101-2,2021/1/14,0.003457529
460-00-10505101-3,2021/1/14,0.003592421
460-00-10505102-1,2021/1/14,0.003167296
460-00-10505102-2,2021/1/14,0.002059339
460-00-10505102-3,2021/1/14,0.002677457
460-00-10505106-1,2021/1/14,0.001542481
460-00-10505106-2,2021/1/14,0.002535147
460-00-10505106-3,2021/1/14,0.003783074
460-00-10505112-1,2021/1/14,0.002771582
460-00-10505112-2,2021/1/14,0.003408996
460-00-10505121-1,2021/1/14,0.00199069
460-00-10505121-2,2021/1/14,0.002072925
460-00-10505122-1,2021/1/14,0.007737222
460-00-10505122-2,2021/1/14,0.033003126
460-00-10505122-3,2021/1/14,0.010856277
460-00-10505124-1,2021/1/14,0.030543298
460-00-10505124-2,2021/1/14,0.077847871
460-00-10505129-1,2021/1/14,0.021219527
460-00-10505129-2,2021/1/14,0.012072035
460-00-10505129-3,2021/1/14,0.006136081
460-00-10505132-1,2021/1/14,0.004924147
460-00-10505132-2,2021/1/14,0.006972877
460-00-10505132-3,2021/1/14,0.008572916
460-00-10505134-1,2021/1/14,0.001598463
460-00-10505134-2,2021/1/14,0.001983026
460-00-10505192-1,2021/1/14,0.011621026
460-00-10505192-2,2021/1/14,0.010750301
460-00-10505192-3,2021/1/14,0.015395876
460-00-10505209-1,2021/1/14,0.015517304
460-00-10505209-2,2021/1/14,0.021978869
460-00-10505209-3,2021/1/14,0.01159874
460-00-10505065-1,2021/1/15,0.033822965
460-00-10505065-2,2021/1/15,0.028700456
460-00-10505065-3,2021/1/15,0.033650281
460-00-10505068-1,2021/1/15,0.00530789
460-00-10505068-2,2021/1/15,0.003063663
460-00-10505068-3,2021/1/15,0.00602045
460-00-10505085-1,2021/1/15,0.000210097
460-00-10505085-2,2021/1/15,0.003395119
460-00-10505085-3,2021/1/15,0.004310129
460-00-10505086-2,2021/1/15,0.000369102
460-00-10505086-3,2021/1/15,0.002530785
460-00-10505087-1,2021/1/15,0.00342761
460-00-10505087-2,2021/1/15,0.002873307
460-00-10505087-3,2021/1/15,0.002561784
460-00-10505088-3,2021/1/15,0.000896945
460-00-10505089-1,2021/1/15,0.001816293
460-00-10505089-2,2021/1/15,0.003490539
460-00-10505089-3,2021/1/15,0.004325074
460-00-10505090-1,2021/1/15,0.004084706
460-00-10505090-3,2021/1/15,0.004466737
460-00-10505096-2,2021/1/15,0.000908404
460-00-10505096-3,2021/1/15,0.003186746
460-00-10505097-1,2021/1/15,0.001771035
460-00-10505097-2,2021/1/15,0.001463782
460-00-10505098-1,2021/1/15,0.001920634
460-00-10505098-2,2021/1/15,0.002089962
460-00-10505099-1,2021/1/15,0.002829082
460-00-10505099-2,2021/1/15,0.000802391
460-00-10505100-1,2021/1/15,0.00272368
460-00-10505100-2,2021/1/15,0.003115619
460-00-10505101-1,2021/1/15,0.003339596
460-00-10505101-2,2021/1/15,0.003021348
460-00-10505101-3,2021/1/15,0.0045644
460-00-10505102-1,2021/1/15,0.002851198
460-00-10505102-2,2021/1/15,0.001886672
460-00-10505102-3,2021/1/15,0.00210785
460-00-10505106-1,2021/1/15,0.00028437
460-00-10505106-2,2021/1/15,0.001977443
460-00-10505106-3,2021/1/15,0.002851718
460-00-10505112-1,2021/1/15,0.004438588
460-00-10505112-2,2021/1/15,0.004763996
460-00-10505121-1,2021/1/15,0.001954078
460-00-10505121-2,2021/1/15,0.001875987
460-00-10505122-1,2021/1/15,0.005739359
460-00-10505122-2,2021/1/15,0.021117649
460-00-10505122-3,2021/1/15,0.008294948
460-00-10505124-1,2021/1/15,0.027968491
460-00-10505124-2,2021/1/15,0.028525665
460-00-10505129-1,2021/1/15,0.025217602
460-00-10505129-2,2021/1/15,0.011461265
460-00-10505129-3,2021/1/15,0.00758946
460-00-10505132-1,2021/1/15,0.005623583
460-00-10505132-2,2021/1/15,0.009057293
460-00-10505132-3,2021/1/15,0.01111658
460-00-10505134-1,2021/1/15,0.000994175
460-00-10505134-2,2021/1/15,0.001652285
460-00-10505192-1,2021/1/15,0.007272621
460-00-10505192-2,2021/1/15,0.008682414
460-00-10505192-3,2021/1/15,0.012907839
460-00-10505209-1,2021/1/15,0.006143468
460-00-10505209-2,2021/1/15,0.020619836
460-00-10505209-3,2021/1/15,0.015859815
460-00-10505065-1,2021/1/16,0.034842631
460-00-10505065-2,2021/1/16,0.025661846
460-00-10505065-3,2021/1/16,0.049827766
460-00-10505068-1,2021/1/16,0.003840369
460-00-10505068-2,2021/1/16,0.002885096
460-00-10505068-3,2021/1/16,0.003960542
460-00-10505085-1,2021/1/16,0.001076482
460-00-10505085-2,2021/1/16,0.00331265
460-00-10505085-3,2021/1/16,0.005043076
460-00-10505086-2,2021/1/16,0.000208378
460-00-10505086-3,2021/1/16,0.002305348
460-00-10505087-1,2021/1/16,0.002928792
460-00-10505087-2,2021/1/16,0.002446969
460-00-10505087-3,2021/1/16,0.001814105
460-00-10505088-3,2021/1/16,0.003246242
460-00-10505089-1,2021/1/16,0.003661045
460-00-10505089-2,2021/1/16,0.004524635
460-00-10505089-3,2021/1/16,0.005916042
460-00-10505090-1,2021/1/16,0.002869751
460-00-10505090-3,2021/1/16,0.003218172
460-00-10505096-2,2021/1/16,0.001565489
460-00-10505096-3,2021/1/16,0.003075819
460-00-10505097-1,2021/1/16,0.002953929
460-00-10505097-2,2021/1/16,0.002292964
460-00-10505098-1,2021/1/16,0.002571521
460-00-10505098-2,2021/1/16,0.003195349
460-00-10505099-1,2021/1/16,0.006668271
460-00-10505099-2,2021/1/16,0.000921985
460-00-10505100-1,2021/1/16,0.00289101
460-00-10505100-2,2021/1/16,0.002589607
460-00-10505101-1,2021/1/16,0.001863298
460-00-10505101-2,2021/1/16,0.000796199
460-00-10505101-3,2021/1/16,0.001750526
460-00-10505102-1,2021/1/16,0.003560778
460-00-10505102-2,2021/1/16,0.001764805
460-00-10505102-3,2021/1/16,0.00266805
460-00-10505106-1,2021/1/16,0.002889341
460-00-10505106-2,2021/1/16,0.002673533
460-00-10505106-3,2021/1/16,0.003068928
460-00-10505112-1,2021/1/16,0.004332714
460-00-10505112-2,2021/1/16,0.005562869
460-00-10505121-1,2021/1/16,0.001526369
460-00-10505121-2,2021/1/16,0.001375625
460-00-10505122-1,2021/1/16,0.005124866
460-00-10505122-2,2021/1/16,0.027785563
460-00-10505122-3,2021/1/16,0.009437879
460-00-10505124-1,2021/1/16,0.010468086
460-00-10505124-2,2021/1/16,0.032363274
460-00-10505129-1,2021/1/16,0.017239271
460-00-10505129-2,2021/1/16,0.020711525
460-00-10505129-3,2021/1/16,0.010096109
460-00-10505132-1,2021/1/16,0.00594902
460-00-10505132-2,2021/1/16,0.013782659
460-00-10505132-3,2021/1/16,0.007602577
460-00-10505134-1,2021/1/16,0.000535798
460-00-10505134-2,2021/1/16,0.002115416
460-00-10505192-1,2021/1/16,0.006858189
460-00-10505192-2,2021/1/16,0.009143126
460-00-10505192-3,2021/1/16,0.012958656
460-00-10505209-1,2021/1/16,0.012352543
460-00-10505209-2,2021/1/16,0.027002033
460-00-10505209-3,2021/1/16,0.009990909
460-00-10505065-1,2021/1/17,0.040017214
460-00-10505065-2,2021/1/17,0.024646438
460-00-10505065-3,2021/1/17,0.030256153
460-00-10505068-1,2021/1/17,0.007778949
460-00-10505068-2,2021/1/17,0.002938506
460-00-10505068-3,2021/1/17,0.005372894
460-00-10505085-1,2021/1/17,0.000464851
460-00-10505085-2,2021/1/17,0.003021903
460-00-10505085-3,2021/1/17,0.00270533
460-00-10505086-2,2021/1/17,0.000523476
460-00-10505086-3,2021/1/17,0.002340974
460-00-10505087-1,2021/1/17,0.002872749
460-00-10505087-2,2021/1/17,0.002345395
460-00-10505087-3,2021/1/17,0.001966856
460-00-10505088-3,2021/1/17,0.003768492
460-00-10505089-1,2021/1/17,0.000598421
460-00-10505089-2,2021/1/17,0.003686071
460-00-10505089-3,2021/1/17,0.005551033
460-00-10505090-1,2021/1/17,0.003146373
460-00-10505090-3,2021/1/17,0.003116428
460-00-10505096-2,2021/1/17,0.00169802
460-00-10505096-3,2021/1/17,0.002874258
460-00-10505097-1,2021/1/17,0.001964559
460-00-10505097-2,2021/1/17,0.001435139
460-00-10505098-1,2021/1/17,0.002458795
460-00-10505098-2,2021/1/17,0.002423072
460-00-10505099-1,2021/1/17,0.003727769
460-00-10505099-2,2021/1/17,0.000568796
460-00-10505100-1,2021/1/17,0.002551819
460-00-10505100-2,2021/1/17,0.002302864
460-00-10505101-1,2021/1/17,0.002487999
460-00-10505101-2,2021/1/17,0.000673727
460-00-10505101-3,2021/1/17,0.000920072
460-00-10505102-1,2021/1/17,0.002432889
460-00-10505102-2,2021/1/17,0.001628268
460-00-10505102-3,2021/1/17,0.002529437
460-00-10505106-1,2021/1/17,0.000700576
460-00-10505106-2,2021/1/17,0.00220802
460-00-10505106-3,2021/1/17,0.004193033
460-00-10505112-1,2021/1/17,0.00419793
460-00-10505112-2,2021/1/17,0.00611452
460-00-10505121-1,2021/1/17,0.001334275
460-00-10505121-2,2021/1/17,0.001132879
460-00-10505122-1,2021/1/17,0.003922882
460-00-10505122-2,2021/1/17,0.02134144
460-00-10505122-3,2021/1/17,0.011138159
460-00-10505124-1,2021/1/17,0.00334996
460-00-10505124-2,2021/1/17,0.01395456
460-00-10505129-1,2021/1/17,0.020482659
460-00-10505129-2,2021/1/17,0.01707549
460-00-10505129-3,2021/1/17,0.01316698
460-00-10505132-1,2021/1/17,0.004895911
460-00-10505132-2,2021/1/17,0.008134654
460-00-10505132-3,2021/1/17,0.012134423
460-00-10505134-1,2021/1/17,0.000559956
460-00-10505134-2,2021/1/17,0.00187416
460-00-10505192-1,2021/1/17,0.004353998
460-00-10505192-2,2021/1/17,0.00684135
460-00-10505192-3,2021/1/17,0.006203269
460-00-10505209-1,2021/1/17,0.007454529
460-00-10505209-2,2021/1/17,0.023443527
460-00-10505209-3,2021/1/17,0.010842595
460-00-10505065-1,2021/1/18,0.037438114
460-00-10505065-2,2021/1/18,0.020445179
460-00-10505065-3,2021/1/18,0.037125341
460-00-10505068-1,2021/1/18,0.007161667
460-00-10505068-2,2021/1/18,0.002581418
460-00-10505068-3,2021/1/18,0.003226723
460-00-10505085-1,2021/1/18,0.002328602
460-00-10505085-2,2021/1/18,0.003382756
460-00-10505085-3,2021/1/18,0.003307589
460-00-10505086-2,2021/1/18,0.000217545
460-00-10505086-3,2021/1/18,0.002415221
460-00-10505087-1,2021/1/18,0.00300493
460-00-10505087-2,2021/1/18,0.002181754
460-00-10505087-3,2021/1/18,0.001955597
460-00-10505088-3,2021/1/18,0.002861722
460-00-10505089-1,2021/1/18,0.002355112
460-00-10505089-2,2021/1/18,0.002207605
460-00-10505089-3,2021/1/18,0.003152383
460-00-10505090-1,2021/1/18,0.003857227
460-00-10505090-3,2021/1/18,0.004081921
460-00-10505096-2,2021/1/18,0.001567166
460-00-10505096-3,2021/1/18,0.003162665
460-00-10505097-1,2021/1/18,0.001521915
460-00-10505097-2,2021/1/18,0.001038697
460-00-10505098-1,2021/1/18,0.002460925
460-00-10505098-2,2021/1/18,0.00172914
460-00-10505099-1,2021/1/18,0.003743199
460-00-10505099-2,2021/1/18,0.000748273
460-00-10505100-1,2021/1/18,0.001591573
460-00-10505100-2,2021/1/18,0.002364361
460-00-10505101-1,2021/1/18,0.001466744
460-00-10505101-2,2021/1/18,0.000628621
460-00-10505101-3,2021/1/18,0.000653881
460-00-10505102-1,2021/1/18,0.002429943
460-00-10505102-2,2021/1/18,0.001616847
460-00-10505102-3,2021/1/18,0.002662812
460-00-10505106-1,2021/1/18,0.001053751
460-00-10505106-2,2021/1/18,0.00193591
460-00-10505106-3,2021/1/18,0.002905045
460-00-10505112-1,2021/1/18,0.00325988
460-00-10505112-2,2021/1/18,0.005010187
460-00-10505121-1,2021/1/18,0.001468411
460-00-10505121-2,2021/1/18,0.001152132
460-00-10505122-1,2021/1/18,0.004585108
460-00-10505122-2,2021/1/18,0.024714602
460-00-10505122-3,2021/1/18,0.010950062
460-00-10505124-1,2021/1/18,0.003678844
460-00-10505124-2,2021/1/18,0.006825608
460-00-10505129-1,2021/1/18,0.016162196
460-00-10505129-2,2021/1/18,0.012697706
460-00-10505129-3,2021/1/18,0.006130334
460-00-10505132-1,2021/1/18,0.008438559
460-00-10505132-2,2021/1/18,0.018125056
460-00-10505132-3,2021/1/18,0.014109501
460-00-10505134-1,2021/1/18,0.000538052
460-00-10505134-2,2021/1/18,0.002093456
460-00-10505192-1,2021/1/18,0.01198195
460-00-10505192-2,2021/1/18,0.010772273
460-00-10505192-3,2021/1/18,0.0083331
460-00-10505209-1,2021/1/18,0.008005355
460-00-10505209-2,2021/1/18,0.020993596
460-00-10505209-3,2021/1/18,0.004811053
460-00-10505065-1,2021/1/19,0.033975465
460-00-10505065-2,2021/1/19,0.022510147
460-00-10505065-3,2021/1/19,0.033536722
460-00-10505068-1,2021/1/19,0.003982093
460-00-10505068-2,2021/1/19,0.001773589
460-00-10505068-3,2021/1/19,0.002624375
460-00-10505085-1,2021/1/19,0.000799961
460-00-10505085-2,2021/1/19,0.004089844
460-00-10505085-3,2021/1/19,0.004876138
460-00-10505086-2,2021/1/19,8.89E-05
460-00-10505086-3,2021/1/19,0.002365378
460-00-10505087-1,2021/1/19,0.003344366
460-00-10505087-2,2021/1/19,0.003401734
460-00-10505087-3,2021/1/19,0.003678266
460-00-10505088-3,2021/1/19,0.002737785
460-00-10505089-1,2021/1/19,0.00320913
460-00-10505089-2,2021/1/19,0.003099206
460-00-10505089-3,2021/1/19,0.005155682
460-00-10505090-1,2021/1/19,0.003041074
460-00-10505090-3,2021/1/19,0.003015497
460-00-10505096-2,2021/1/19,0.001874292
460-00-10505096-3,2021/1/19,0.004060828
460-00-10505097-1,2021/1/19,0.001827443
460-00-10505097-2,2021/1/19,0.001247824
460-00-10505098-1,2021/1/19,0.0026095
460-00-10505098-2,2021/1/19,0.002513584
460-00-10505099-1,2021/1/19,0.004242268
460-00-10505099-2,2021/1/19,0.002229215
460-00-10505100-1,2021/1/19,0.004067765
